"ï»¿""Data Source""",World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.0917635,1034.174924,1070.26295,1052.80115,1184.938715,1194.936547,1331.51988,1366.002794,1366.76728,1460.070362,1458.949625,1393.330188,1621.332008,1901.031598,2232.604876,2252.896696,2353.403155,2768.434661,3094.684334,2763.18442,3238.496111,3993.651838,4044.189464,3861.358349,
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.1589958,184.1513672,171.8745942,193.5753835,173.7861742,155.5555701,159.6537795,180.5642943,217.1541102,250.3206846,297.0125607,300.7665073,308.1440923,306.2721519,310.6316442,326.4841539,349.6209315,374.9992699,369.4021499,421.3001839,503.6045469,504.2002377,524.6937886,530.3948552,608.849669,694.7711667,
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,63.03559686,62.03711347,68.9578256,76.06941764,110.3644674,111.5892087,112.7235145,116.9156032,127.5327882,133.34233,145.7957956,149.2695714,165.9249372,199.2577251,217.9305825,219.6930742,255.9991125,204.7921156,175.6392735,99.17385796,103.4204298,163.4221154,163.0743007,254.9528837,240.0640974,258.4359559,398.4145741,398.8214058,311.7999578,245.476991,182.9539451,152.0859521,165.7417793,198.71522,277.512889,282.3557553,283.8789942,289.0555523,255.1733152,255.1218578,232.8003835,238.1551263,236.1053445,285.9641541,313.7989764,334.6391876,400.0427938,448.0668627,451.0815515,471.6772799,440.8015213,551.1559751,571.6763385,
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.443278,1449.962499,1597.492984,1569.730041,1489.679685,1417.869932,1258.136319,1012.105189,935.9680915,872.7091855,991.2301011,835.260299,635.7662419,635.7089635,780.7380243,879.4750486,1048.522488,1367.352433,1828.717626,2303.018831,3068.608998,3891.037823,2545.480341,2973.996481,3575.490646,3873.451337,3900.465376,
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,158.8350377,164.5229224,167.5039403,184.9591797,201.3404863,215.3303173,212.9132431,218.4930495,238.3240868,254.0194562,270.6733168,302.6729166,383.7739434,476.2697294,514.3971558,546.2520912,599.4117458,630.9053829,747.4477591,836.541516,907.095736,876.0351919,844.5192389,849.6392075,882.7384539,909.0765824,891.3824903,959.1618393,1027.90992,1132.755042,1158.21211,1232.429166,1355.026865,1517.563542,1690.238432,1832.948404,1936.770258,1947.038872,1853.007922,1995.679142,1979.88072,1943.224715,2148.076943,2518.753968,2974.349852,3466.828607,4240.801976,5117.617957,5021.077431,5988.574952,6959.063675,7313.677879,7746.076863,
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,602.536383,656.372409,583.984816,740.7488127,701.0707166,664.2450294,581.0876981,574.3172968,717.0600492,760.5894615,996.054849,775.9667764,1404.629998,1448.240452,1250.112977,1290.525538,1440.094844,1707.309869,2479.675587,3485.577433,3764.358435,3106.997021,1715.954703,1620.721156,1571.097843,1939.957152,2415.582172,2676.186291,2731.954068,2990.037321,3578.040328,4082.268629,4720.822043,5458.699065,5984.916524,6317.145151,7328.967354,7712.156508,7248.348746,6872.733686,6282.020902,4089.104312,3622.297337,4117.649447,5221.673188,5879.340339,7012.53568,9067.504655,9064.707044,11530.63749,13960.95938,14727.72564,16350.72818,
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2934.552778,3107.937417,3232.208009,3423.396282,3664.80187,3972.12309,4152.019837,4491.424305,4802.642485,5246.961746,5623.588445,6109.692419,6741.101133,7242.324202,7819.958976,8611.461463,9471.528658,10587.41604,11695.36336,12597.64551,13992.9227,14439.01513,15561.26814,17134.3157,18269.27927,19114.82387,20100.78873,21483.11445,22922.46545,23954.52342,24404.99484,25492.95555,26464.78326,27776.4265,28781.94969,30068.22721,31572.63522,32948.95126,34639.11984,36467.29543,37285.81592,38175.37638,39682.47225,41928.88614,44313.58524,46443.8102,48070.38469,48407.07691,46998.82042,48357.67357,49854.52267,51755.21484,53142.88963,
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4192097,658.6558681,603.934942,597.0252726,576.4434172,585.9320401,600.5981578,623.0026524,623.2161328,702.4807441,558.221144,456.7034892,383.3494997,396.129969,465.1198869,546.7768502,642.9604146,830.4076942,1023.119641,1181.84736,1377.08214,1544.827773,1719.036196,1878.094921,
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,170.431983,174.5662992,162.8702327,173.4719103,175.7350691,185.355279,180.4856433,173.2212379,185.9961125,203.9643145,219.2874903,298.3343776,322.5691138,348.1391506,347.6180194,339.3297492,374.1670308,472.4537094,547.3607542,600.0378718,737.8326528,836.071179,913.1858308,997.6672153,1080.443346,1216.518208,1344.101738,1544.817823,1655.721306,1843.635453,1970.973119,2159.136294,2208.887055,2249.679153,2464.637064,2604.77157,2713.589367,2945.17223,3076.286032,3683.577919,3991.313328,4277.77725,4452.087539,4813.329728,5070.682447,5610.608277,6273.319034,6372.007142,6176.851182,6234.050656,6191.071784,6349.322451,6633.772097,
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1133.465025,1208.150861,1257.84658,1037.316155,1055.762649,1073.350288,1077.451599,1142.492624,1149.805619,1211.555172,1304.559014,1387.177054,1636.647158,2364.38332,2465.73199,2748.700452,3097.292393,3286.707229,3811.06694,4447.085435,4855.378497,4796.237929,4784.217469,3317.108288,3344.487963,3311.087004,2481.057185,3113.521877,2188.521626,2382.251061,2558.724047,2825.796102,2746.069746,2613.905373,3389.83587,3026.070802,3728.787997,3889.609906,4091.632001,4799.646018,4942.00061,3666.652442,3241.519616,4282.015326,5444.662518,6747.759125,8329.64832,11223.21732,11524.98788,13559.1268,10727.98209,12728.72638,14414.75353,
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,753.6656891,1016.528926,1069.767442,1302.663438,1511.363636,1778.012685,2271.653543,3183.150183,3605.802048,3476.190476,3619.71831,4040.789474,4185.714286,4393.333333,4253.191489,4583.333333,4965.591398,5342.708333,6319.792,7503.092784,8385.714286,8162.745098,8816.345846,9124.074074,9256.074766,9723.943662,10828.30249,11527.27334,13047.57313,15050.54714,15945.49982,16752.27713,18728.24343,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,239.4286952,437.1295435,593.6535736,401.874911,97.15788506,98.031869,142.9658899,144.1486586,189.2605161,229.9548051,288.0202779,337.0500628,361.2544883,360.600798,374.4764201,433.3337077,448.8794251,477.0998779,530.8552522,606.8946902,699.4878933,796.6543615,919.1808885,1164.563271,1232.369671,1333.583526,1543.02695,1755.265424,1910.533073,
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,1059.334595,980.8809016,832.754887,808.2205311,886.3223293,1066.563012,951.3220908,892.1482318,961.1041455,1065.842317,1011.411604,1080.230278,1252.62792,1263.463418,1176.870439,1335.251681,1390.321422,1427.094151,1462.196383,1472.990156,1477.833673,1469.888862,1362.637725,1353.976704,1580.598054,1788.017092,1886.38831,2036.174187,2392.833398,2697.378926,2642.931499,2965.75223,3249.862527,3182.609276,3302.540761,
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.84811,1300.704711,1299.733905,1367.780218,1420.52927,1467.054275,1436.433229,1301.356154,1116.675552,1214.737229,1296.574479,1396.452471,1357.310782,1483.703786,1736.959113,1815.020077,2185.876946,2489.221556,2530.061695,,
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,456.528474,482.1622717,508.3472247,546.1008625,582.8667957,619.1232622,645.414405,681.7921949,734.9562329,800.469687,866.465612,979.648203,1171.59763,1323.659652,1448.424148,1547.54836,1718.969361,1991.367284,2268.225276,2505.10803,2533.208023,2466.311756,2478.897198,2529.456601,2614.339189,3036.655398,3386.306422,3723.317994,3845.138102,4220.645959,4357.309611,4591.092808,4604.253279,4882.079425,5323.421758,5358.4182,5272.627795,5178.273121,5302.642759,5404.969231,5304.27851,5433.434524,6022.283419,6696.225961,7159.888482,7663.703524,8531.237325,9245.179678,8654.924488,9377.878488,10258.79997,10351.74241,10514.33071,
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,686.1895757,629.2900676,610.8607659,532.1301991,560.1001531,618.2100203,734.206306,675.889922,688.0476973,682.063691,711.992703,709.3866461,1167.160751,1177.478595,1300.066539,1477.204657,1388.109614,1327.256498,1372.736393,1385.93352,1453.506954,1699.184211,2094.629506,2291.030636,2502.211263,2693.792991,3128.688557,2712.804956,3080.012938,3370.833721,3622.621045,3647.472103,
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.9764753,478.8525802,495.6423809,391.0787697,289.4656586,283.5751583,371.3857763,425.101377,381.8600601,448.5390694,549.9399017,546.5362272,576.4238637,617.2411934,707.3734732,831.8802898,923.5306472,1210.153834,1400.562302,1252.32514,1394.532356,1253.305807,1341.281768,1473.099564,
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,431.3539293,448.0015975,484.5258205,519.4096915,554.7900028,591.811904,646.2755591,684.323726,754.9138848,810.7661943,874.4494048,897.3817684,1202.468359,1477.0232,1494.158502,1403.952351,1526.807683,1719.895728,2076.284044,2920.782714,3073.122375,2764.289394,2893.725117,2792.007894,2142.151823,2475.044578,3158.590557,3398.641354,3621.522918,3182.214046,3345.809451,3557.111015,3479.924091,3546.668962,3862.808993,3593.277596,3636.171062,3205.168742,3102.813799,3019.946367,2638.15805,2425.320317,3624.694443,4659.623355,5185.849388,5407.258649,5850.958488,5511.195079,5658.425895,7175.624804,7830.505168,7313.974916,6617.911609,
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,197.3911749,235.6326419,377.4279087,170.4663094,232.8114307,253.7619344,184.1347567,206.7225684,258.6190224,243.7635593,272.0760665,292.2956445,362.8285429,430.6908308,447.0011452,409.6200562,509.3002382,616.3482759,587.4426099,546.1435373,463.3280667,491.6370638,386.3290846,268.6997589,239.5164126,262.2248377,241.3797272,271.1605965,267.4895691,267.8202893,250.6815716,217.4928516,272.7593079,142.9654552,134.3275463,133.8382832,138.181988,138.2442434,102.666198,406.5677033,154.4248583,176.2636008,175.341546,196.1899829,221.4496889,257.1737798,286.1447199,326.527953,301.9325205,330.0032659,372.7681486,417.8183782,453.6738707,
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,215.0070573,207.7847516,209.0673411,236.8778754,296.3658517,335.5531592,352.0330754,400.5186039,474.882125,426.802812,381.530122,417.7108172,524.8245047,606.5918077,492.1115873,534.4708114,474.2410851,512.971779,592.3880807,664.3357125,663.7101869,620.8337871,516.0826077,409.7783832,329.383655,236.3956445,312.7107457,500.7572918,522.390448,419.1949822,420.091125,386.7572337,388.6364884,387.9873979,393.3392687,360.4311373,419.5658901,338.0016707,318.2521686,322.1025512,352.612855,349.2834202,398.5344753,486.7424372,625.8537548,908.3817072,953.0787078,1175.351051,998.4404343,1224.953863,1408.389233,1463.323585,1539.601731,
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,282.8860008,278.9637599,280.021055,284.4073324,296.5620914,280.5736722,296.0622495,303.5631533,347.0788607,361.9085608,404.5651934,480.4582727,573.7101701,667.2724903,708.4460716,677.5037009,663.209803,640.2366023,736.3671649,916.2854987,1058.008099,1084.160554,947.0848347,744.869613,636.2357495,676.2669948,707.5762822,793.0491509,814.9899895,839.6099886,805.1283942,614.8172338,585.4900742,602.9296526,610.967289,722.021541,708.0943041,523.4856833,553.7476169,535.0402914,538.4533524,501.7131151,451.9486489,457.3841445,452.7890275,427.8343859,415.375482,345.4074343,632.8752671,723.1646449,820.1543148,908.7823232,904.7550153,
